Feature.ID	Kingdom	Phylum	Class	Order	Family	Genus	Specie
12bbf8f504a19039e09ffcb9ad71a8e5	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Trimorphomycetaceae	g__Saitozyma	s__Saitozyma_podzolica
819d7b1fe6fe4a19a8abfed222074fa3	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	g__unidentified	s__unidentified
1af4a5c11a60e0f8379d2ae335d0e3fe	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Venturiales	f__Venturiaceae		
de2ed7fc73b98f2d3cae08980cb503c8	k__Fungi						
b5eac33a2ffae17c952cd00f1f9bbfd6	k__Fungi	p__Ascomycota					
deca6535bf0a3d010ec4e0975d6fcc70	k__Fungi	p__Basidiomycota	c__GS25	o__GS25	f__unidentified	g__unidentified	s__unidentified
2f8244a5a3f18f89bb980c217cc17ab1	k__Fungi						
4933176e062916a241b50b84632848aa	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales			
ad01336be8f09d66414e58dc6d73006d	k__Fungi						
93b001abd01fc47bcc421d34cbab6cb2	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Sebacinales			
340bf4d0db9de533a4d94f7f8e07141b	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Aspergillaceae	g__Penicillium	s__Penicillium_spinulosum
fef7ffa350707189dc889f481d8e6ac8	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	g__unidentified	s__unidentified
1b3e754e238c0a9ff279d64b75385111	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiales_fam_Incertae_sedis	g__Chalara	
ad71d23b5590a5d5f3e4bd02e6f12576	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__unidentified	g__unidentified	s__unidentified
b4994faa0501d4763d99e6e5c75b3d81	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales			
82f23644b79932b4fcf79c2c09f017ef	k__Fungi						
149fc55a230c4de409cb3c0ba46b2439	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Myxotrichaceae	g__Oidiodendron	s__Oidiodendron_chlamydosporicum
8615b4adc815b967981834ccb4499d76	k__Fungi	p__Ascomycota	c__Lecanoromycetes	o__unidentified	f__unidentified	g__unidentified	s__unidentified
5644754ad05fb5a761cf1fcca72d2cf1	k__Fungi						
788fad15aa4e8761f2b71652f901e7bc	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales			
8997d142fbe128fa26a72231b8ddb3c0	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Trichosporonales	f__Trichosporonaceae	g__Apiotrichum	s__Apiotrichum_gamsii
cdf64482f26d740be414420028c00f59	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__unidentified	g__unidentified	s__unidentified
1b31966843ca75818886d9e749f6daec	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales			
2bf9f82b17aa3461037a36117cd5c4d7	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	g__unidentified	s__unidentified
92d6ed3dc2ca8c22e3b78e509560b21e	k__Fungi						
2881a81ca44e16a387ee9e4d99bdd5f0	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Clavariaceae	g__Clavaria	s__Clavaria_argillacea
09214d59612098b78f206bc64759ed3a	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	g__Cladophialophora	s__Cladophialophora_minutissima
aba13edfdfa515d0d96c817457bb6c34	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales			
a591c991d986bcd723e9757c1a51e1d9	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__unidentified	g__unidentified	s__unidentified
417d56da8189027d3fdcd89f36f3841e	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__unidentified	g__unidentified	s__unidentified
88db1cb6db96aa6947e524c2c22b7c01	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales			
5b3eaacbfbe741041e5780219900592e	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	g__Cladophialophora	s__Cladophialophora_minutissima
dd8fc7001dee24cb9abec6b32d9b0fbe	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	g__unidentified	s__unidentified
381a82e31e025f66610110ba0ed4f3df	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Atheliales	f__Atheliaceae	g__Piloderma	s__Piloderma_olivaceum
af42b321dbe752bcd19cd20994efaa97	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiaceae	g__Hymenoscyphus	s__Hymenoscyphus_tetracladius
812454f150d2a80ac00f35de2721dcdc	k__Fungi						
afb17546e51ac32d9288fa7cc98a64cd	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales			
b64dbd5d4a3ec329cbb4306f8e80e432	k__Fungi						
8576888abf392bae4e3764723abafc4d	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Hyaloscyphaceae	g__unidentified	s__unidentified
01b518de169e4ea77fbffe96cb45f443	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Myxotrichaceae	g__Oidiodendron	s__Oidiodendron_echinulatum
3d132b9b617bd0983a9fdb732cfabeb4	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales			
f56553fca797ef33fb755657528aa816	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Cortinariaceae	g__Cortinarius	s__unidentified
b8b90aa6d5bde41838828d1aaf4935a2	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Atheliales			
2d71578d0ecccccdc62c2f5756670e33	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Leotiaceae	g__Pezoloma	s__Pezoloma_ericae
c5900fac0eadfcd2c447c45dd8afcba0	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiaceae	g__Fontanospora	s__unidentified
c2d94078945e9db1d7a70a5cacc24faa	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Cenangiaceae	g__Chlorencoelia	s__Chlorencoelia_torta
d3822b9e077f335b9a64ca9b2c8fe052	k__Fungi	p__Mucoromycota	c__Umbelopsidomycetes	o__Umbelopsidales	f__Umbelopsidaceae	g__Umbelopsis	s__unidentified
479c7acab1d3c170f27b2058c30a9f13	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Atheliales	f__Atheliaceae	g__Amphinema	s__Amphinema_byssoides
869089c498a40e99a8c00c0a526c2f35	k__Fungi						
e1a6dd0eb30594c4bf6bdb9324b3e11e	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales			
e5da5058b8ddf4b38eb92db62c08c11a	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Russulales	f__Russulaceae	g__Russula	s__Russula_paludosa
9c4ba5f79beedc5f594dd96872fd5073	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__unidentified	f__unidentified	g__unidentified	s__unidentified
559332c66482520960a5dbeaf907f5a2	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	g__Cladophialophora	s__Cladophialophora_minutissima
e1d17511fbe4f7dabe4c57e474233ffb	k__Fungi						
735fc29fcd04f7fee5024ce5fef602cd	k__Fungi						
977bd6b433ffd3cce0a49afd9aa08503	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	s__Mortierella_humilis
ec6b226c043f4aa4a95f33abad75fabd	k__Fungi	p__Basidiomycota	c__Microbotryomycetes	o__Leucosporidiales	f__unidentified	g__unidentified	s__unidentified
f7e61072dabe0d2894db1bb3dc370640	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Thelephorales	f__Thelephoraceae		
61abab6b7a3082615aa973c30a8401f3	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Strophariaceae	g__Galerina	s__Galerina_lubrica
663c469ff30fe86932b5baa3484dcbd5	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Auriculariales	f__unidentified	g__unidentified	s__unidentified
ba7541e62e3a434fe33af0aafce94f34	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Leotiaceae	g__Pezoloma	s__Pezoloma_ericae
e99fa1b1b0ff59149cfaf04941a7a7b2	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Russulales	f__Russulaceae	g__Lactarius	
8587fefc01e525920454734d1d73eab6	k__Fungi	p__Ascomycota	c__Archaeorhizomycetes	o__Archaeorhizomycetales	f__Archaeorhizomycetaceae	g__Archaeorhizomyces	s__unidentified
31f5e91acc580641eede53199e293bef	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales			
ebbcb718b47f612b744ceda8da867cdb	k__Fungi						
84331e31aa5f446254322b36d32b5cf1	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Venturiales	f__Venturiaceae	g__Venturia	s__unidentified
ef85cbd5f90594c818e05b04b3b1b0ae	k__Fungi						
bd9e56d0fcb85e6b4679523525c3de73	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Rhytismatales	f__Rhytismataceae	g__Lophodermium	s__Lophodermium_pinastri
b912f4894f5c7e03b6296c40c01330b6	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiales_fam_Incertae_sedis	g__Xenopolyscytalum	s__Xenopolyscytalum_pinea
6e17082b27db8dea5688ebb36e5f9971	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	s__Mortierella_macrocystis
642e1e4b491a260c9a0cd2b81ace35d0	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Leotiaceae	g__Pezoloma	s__Pezoloma_ericae
18ffbcc8c367bfe6945249fbf7a6eac9	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Omphalotaceae	g__Gymnopus	s__Gymnopus_perforans
a7daebddacbd3666f0ce210c21cc9cda	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiales_fam_Incertae_sedis	g__Chalara	s__Chalara_holubovae
d23943f4ebebf2f52a00424136d1d851	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales			
f71e7ff2622209a4a85433fdc240157e	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Myxotrichaceae	g__Oidiodendron	s__Oidiodendron_echinulatum
90a7e26b3a8bf1b7e0027b5758ed680c	k__Fungi	p__Ascomycota	c__Xylonomycetes	o__GS34	f__unidentified	g__unidentified	s__unidentified
282b96622ae50a80633dd9405e611caf	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Dermateaceae	g__Cryptosporiopsis	s__unidentified
61711197287b8c7ee20acf9c6a30bdd5	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	g__unidentified	s__unidentified
25962c21b17f97b814aafa294ac072d0	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Myxotrichaceae	g__Oidiodendron	s__Oidiodendron_echinulatum
2accf5a32820e4675334b79bb95d9ed8	k__Fungi	p__Basidiomycota	c__Tritirachiomycetes	o__Tritirachiales	f__Tritirachiaceae	g__Paratritirachium	s__unidentified
e2a348b4024b2e3d098cf1add48e4ea9	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales			
81da1a9c18479540f0ff275cc55f916f	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales			
e7d5c2c53bcbde8c452f0d015cbd7766	k__Fungi	p__Ascomycota	c__Archaeorhizomycetes	o__Archaeorhizomycetales	f__Archaeorhizomycetaceae	g__Archaeorhizomyces	s__unidentified
9c245b4f05917d346af8bbfb090332bb	k__Fungi	p__Ascomycota	c__Pezizomycetes	o__Pezizales	f__Pyronemataceae	g__Otidea	s__Otidea_leporina
ead5b59eb4c0e486d8154f8108955a21	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	s__Mortierella_humilis
c6b5859e24d213a624191c175d9c8147	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Leotiaceae	g__Pezoloma	s__Pezoloma_ericae
2a3c7c71990a2ee48f6ab0887fbc0879	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Filobasidiales	f__Piskurozymaceae	g__Solicoccozyma	s__Solicoccozyma_terricola
73ca8575e949177f1175e478d1073cdc	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Venturiales	f__Venturiaceae	g__Venturia	s__unidentified
7f81171ba9d2820bfd6217ad42753790	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales			
87149c8077c22761d100c4b4a6f9c3d8	k__Fungi						
7d6050a1e67a16b3757d9b352e6484ce	k__Fungi	p__Ascomycota	c__Xylonomycetes	o__GS34	f__unidentified	g__unidentified	s__unidentified
dcfe78a5c2638681e07e9172e5701a69	k__Fungi	p__Ascomycota					
cd6eff463f89365b0cc46e022b84ff3f	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Myxotrichaceae	g__Oidiodendron	s__Oidiodendron_pilicola
dc8155c38f24e6a1b90707f7a31d842e	k__Fungi	p__Ascomycota	c__Pezizomycetes	o__Pezizales	f__Pyronemataceae	g__Cheilymenia	
4d8f8ae21ca8d3798c3057ba7275f0a7	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Dermateaceae	g__Cryptosporiopsis	s__unidentified
dc8b32cff6c2d5c98c36c3c10895548c	k__Fungi	p__Ascomycota					
66040be98660d6e39dcf493ab8f52db4	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Atheliales	f__Atheliaceae	g__Piloderma	s__Piloderma_olivaceum
bd3f4f477ae657df41dc6bfbc4bf9600	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Leotiaceae	g__Pezoloma	s__Pezoloma_ericae
095bb950d7d74af318e8996a00dbecc4	k__Fungi						
27271337e4fbac81f8a776b7737bbac4	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Vibrisseaceae	g__Phialocephala	s__Phialocephala_scopiformis
b6381e9d3b657bfa607cd76fc328c121	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Atheliales	f__Atheliaceae	g__Piloderma	s__unidentified
f42a3f84a1ce7ad098ce74c512df466b	k__Fungi						
ce96a97af63228fa363aec5c07f10e7d	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	g__unidentified	s__unidentified
01979961987fa4b94abc9a4417b8a447	k__Fungi	p__Basidiomycota	c__Microbotryomycetes	o__Sporidiobolales	f__Sporidiobolaceae	g__Rhodotorula	s__Rhodotorula_toruloides
91e98a91eff53e895be25a1ff824b09e	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Aspergillaceae	g__Penicillium	s__unidentified
bef266ff718524a343a0f964ac4fc6d5	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Venturiales	f__Venturiaceae	g__Venturia	s__Venturia_nashicola
241477f9e102503f54075bf33b66fbe9	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	g__unidentified	s__unidentified
0f42c9aab4ee45fc42be682e198b5937	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Hyaloscyphaceae	g__unidentified	s__unidentified
fab34e5e5438303fa18e020c557e53c6	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Myxotrichaceae	g__Oidiodendron	s__Oidiodendron_periconioides
e21d2ca9989480f006b0726e83c874a9	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Sebacinales	f__Serendipitaceae		
de1ea3e7da7219a7a1732f66a03af09e	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__unidentified	g__unidentified	s__unidentified
04efb2e9cb960a65f206a6d0515ca947	k__Fungi						
d89001751f2c60fa993e96df73fac5b6	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Leotiaceae	g__Pezoloma	s__Pezoloma_ericae
0777ffa64589a15b942d63705bc7414b	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Hyaloscyphaceae		
a6b58ba17affb32fd86de5eca5e4be92	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Myxotrichaceae	g__Oidiodendron	s__unidentified
572dc9271ef6c52f65b2084144578204	k__Fungi						
c42b378fd20391c0fede9d0d14b0895d	k__Fungi	p__Ascomycota	c__Pezizomycetes	o__Pezizales	f__Sarcosomataceae	g__unidentified	s__unidentified
bc12fe7e9510ecefea4551d6fc9738b0	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	g__Cladophialophora	s__Cladophialophora_minutissima
8eec96e504c97976fa644441bd7959de	k__Fungi	p__Ascomycota	c__Leotiomycetes				
5e58d49c634ebf3e30eee672775ee680	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales			
a7c7430f4c70366694c96355f527d990	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__unidentified	g__unidentified	s__unidentified
7122d66739881d98beaebcead9089a1e	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Mytilinidales	f__Gloniaceae	g__Cenococcum	s__Cenococcum_geophilum
f9d649fdf28957fec904df4c85e4e0e6	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Myxotrichaceae	g__Oidiodendron	s__Oidiodendron_echinulatum
25ff8879dead8f9e584a354d187e9601	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Pleomassariaceae		
0bae3ea20a63b3bc141661f9b7186c6b	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Cantharellales	f__Tulasnellaceae	g__unidentified	s__unidentified
d29372def85184cdea6d2d9955922fa6	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Sebacinales	f__Serendipitaceae	g__Serendipita	s__unidentified
04d7866d3394116f9020cdec071a3413	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__unidentified	g__unidentified	s__unidentified
7c0f694f9a9ccf71636cb22d2a073ddb	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	g__Cladophialophora	s__unidentified
f3e2a782a55c39deadb0105a912aa52c	k__Fungi	p__Ascomycota					
b89262508b8df0ce7486f524529fe933	k__Fungi	p__Ascomycota	c__Leotiomycetes				
4654e29c5e7cdc657c1d27c9397e7630	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Auriculariales	f__unidentified	g__unidentified	s__unidentified
e3a078cdb8e88ba82779308190f8e4bb	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Pleomassariaceae	g__Tumularia	s__Tumularia_aquatica
5e17edb3624b541e035d6ee668d9bb38	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Capnodiales			
bb3ff66e6f962f70a97dde0a27d48a6a	k__Fungi	p__unidentified	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
c1addd0bdc2d6db2feebd28760a3106e	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales			
3b4782266fb9a4f151c6148c4f66bd56	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	s__Mortierella_hyalina
e317fe2ac7007aab098dd4decf0053fa	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Capnodiales			
bf0b948db9a4a6038b2a71aa7d8f8c9b	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Myxotrichaceae	g__Oidiodendron	s__Oidiodendron_pilicola
a525daf12ab87e2d21b54b6984c741b8	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Clavariaceae	g__Clavaria	s__Clavaria_argillacea
e89f4d8e05aa6bd32c18bb4ab9fb047d	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Hyaloscyphaceae	g__unidentified	s__unidentified
880db7d06994b781123167267f366d9a	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Myxotrichaceae	g__Oidiodendron	s__Oidiodendron_tenuissimum
c22efafad393c0c1e55ed4dc5a72ac7a	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Dermateaceae	g__Cryptosporiopsis	s__unidentified
66d3369d35e3a7ca9ce90f2dde4ea16d	k__Fungi	p__Ascomycota	c__Leotiomycetes				
688f3a4234201270e5231c67b9ab170a	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales			
e95bb5a062f33297c007ac9cf5305760	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Leotiaceae	g__Alatospora	s__unidentified
ec20ec96b304df288563c85f3003656c	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales			
2c94c9dc16dd9906d08ade631279e6cc	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Russulales	f__Russulaceae	g__Russula	s__Russula_taigarum
1a80f210698f4eec0986ad3d806bf33e	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales			
4abee11feab68f1db4fe899a436f46ba	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales			
8f1e50d5dc316cfea739b03c31bc2ec5	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Hydnangiaceae	g__Laccaria	s__unidentified
a3d964a419327c3b4e4315feb9d0b525	k__Fungi	p__Mucoromycota	c__Umbelopsidomycetes	o__Umbelopsidales	f__Umbelopsidaceae	g__Umbelopsis	s__unidentified
30cc6b922a89e32c6760dc20977d3f77	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Dermateaceae	g__Scleropezicula	s__unidentified
843f337c9423c2998bb4f8520a5257f2	k__Fungi						
22772d6f73ec51e165f31c4eb4c90b3f	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiaceae	g__Ascocoryne	s__Ascocoryne_sarcoides
03584c1f0c5b79b9aac204a09f31cb6e	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__unidentified	g__unidentified	s__unidentified
9bc2dc94961c01c333d05472891c9926	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Filobasidiales	f__Piskurozymaceae	g__Solicoccozyma	s__Solicoccozyma_terricola
f05e162d43aa6f96d1133c45affa68a0	k__Fungi	p__Ascomycota	c__Leotiomycetes				
e222488186300c08b2407d5accb43f6c	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	g__Cladophialophora	s__unidentified
cab6f791eb4835ecd34b7d8090e0fed4	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Phaeosphaeriaceae	g__Neostagonospora	s__Neostagonospora_elegiae
242d2c0dd6a160fefbdcc2345cab9ba4	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiales_fam_Incertae_sedis	g__Xenopolyscytalum	
33eaaa862408c7674c11bdcb4d252a7d	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Russulales	f__Russulaceae	g__Russula	s__Russula_emetica
b52b508e801f6598e2b7243a8a7c433f	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Myxotrichaceae	g__Oidiodendron	s__Oidiodendron_pilicola
2c3de485fe02ca878e231b49bfc791b1	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Venturiales	f__Venturiaceae	g__Venturia	s__Venturia_nashicola
686477011cc0ee0c0dfa08f94e9c68bf	k__Fungi	p__Ascomycota					
51fd73964490a1da1e5c187b58cb7ba4	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	g__unidentified	s__unidentified
7231074eea12bf812ca5de1ef9b03fda	k__Fungi	p__Ascomycota	c__Lecanoromycetes	o__Lecanorales	f__Parmeliaceae	g__Hypogymnia	s__Hypogymnia_physodes
ab49c2c357d137e960f97d2f41333c5d	k__Fungi						
5b01b24a85dd0d0d0845553fb92fb5bd	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Thelephorales	f__Thelephoraceae	g__Pseudotomentella	s__unidentified
719709d3f560f3990b00aa74d5ca0032	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales			
64fb09ae239809e50961cfc6653851b3	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Venturiales	f__Venturiaceae	g__Venturia	s__unidentified
eb779ef127a82cbf80772633497e0855	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiaceae	g__Mycosymbioces	s__unidentified
1280218e6d8a4db2b4a358b435eca4e8	k__Fungi	p__Ascomycota					
205ab8e824cf24228ac6f08a87725273	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__unidentified	g__unidentified	s__unidentified
99fcd442a683805d1226817cfdc91709	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Vibrisseaceae	g__Phialocephala	s__Phialocephala_scopiformis
ad16c8968f6073d4f7111fe5cff2a539	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales			
77b5d47694b98b41ca0c83fa26b89078	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Myxotrichaceae	g__Oidiodendron	s__Oidiodendron_pilicola
0c786297b8930dc338cf02fdd8e4883e	k__Fungi						
fd54e87eeed222a69ddfcd0bb9fd6884	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Aspergillaceae	g__Penicillium	s__Penicillium_spinulosum
912baead9b533080eafc30a70052b7c0	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Tricholomataceae	g__Mycena	s__Mycena_epipterygia
423a48549da5dbba7e897ef0cf7312f4	k__Fungi						
4e7d704054e730ca4ad4fc23d8e2230e	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Auriculariales	f__unidentified	g__unidentified	s__unidentified
264c9c5384f094f8713cb31136bb205b	k__Fungi						
8224c94ff96b09db299fbace37b5ee03	k__Fungi	p__Ascomycota	c__Geoglossomycetes	o__Geoglossales	f__Geoglossaceae	g__Sarcoleotia	s__Sarcoleotia_globosa
c62072fb6e83ebf44af695cfae69108d	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Tricholomataceae	g__Mycena	s__Mycena_flavoalba
cf0a4fe2822a33b072b5320250a4947b	k__Fungi						
83d4dc605a21f8fafc000bc1c2a69e85	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Clavariaceae	g__Clavaria	s__Clavaria_argillacea
b2999ea94ebd2c558755a78073da1a50	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae		
1cb912b64b91f4e41373ce8ebbfbef7e	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Clavariaceae	g__Clavaria	s__Clavaria_argillacea
